solarSystemID,solarSystemName,regionID,constellationID,security,sunTypeID
30000514,U0W-DR,10000005,20000075,-0.244208,45030
30000515,SY-UWN,10000005,20000075,-0.179213,3801
30000516,DX-DFJ,10000005,20000075,-0.273561,45033
30000517,X-31TE,10000005,20000075,-0.201282,45031
30000518,DVWV-3,10000005,20000075,-0.362885,3800
30000519,KE-0FB,10000005,20000075,-0.248539,45037
30000520,I-9GI1,10000005,20000075,-0.201412,6
30000521,W6P-7U,10000005,20000076,-0.32279,3802
30000522,0IF-26,10000005,20000076,-0.396336,45034
30000523,H-93YV,10000005,20000076,-0.327532,45046
30000524,E51-JE,10000005,20000076,-0.280103,6
30000525,7-A6XV,10000005,20000076,-0.452059,45041
30000526,QXE-1N,10000005,20000076,-0.347631,45035
30000527,U69-YC,10000005,20000076,-0.516499,3798
30000528,L-L7PE,10000005,20000076,-0.559378,45040
30000529,MKIG-5,10000006,20000077,-0.221997,45030
30000530,YHEN-G,10000006,20000077,-0.199527,6
30000531,E-JCUS,10000006,20000077,-0.215627,45032
30000532,W-QN5X,10000006,20000077,-0.272211,45038
30000533,LP1M-Q,10000006,20000077,-0.243383,3797
30000534,30-YOU,10000006,20000077,-0.266421,3797
30000535,384-IN,10000006,20000077,-0.204379,8
30000536,4F89-U,10000006,20000077,-0.245349,45040
30000537,G063-U,10000006,20000077,-0.295999,3802
30000538,J7-BDX,10000006,20000077,-0.411093,8
30000539,MLQ-O9,10000006,20000078,-0.196437,3800
30000540,L-FM3P,10000006,20000078,-0.170869,45036
30000541,X-ARMF,10000006,20000078,-0.089626,45038
30000542,8-OZU1,10000006,20000078,-0.180334,45031
30000543,0TYR-T,10000006,20000078,-0.155502,3800
30000544,GM-50Y,10000006,20000078,-0.166767,7
30000545,G9L-LP,10000006,20000078,-0.147849,3798
30000546,MWA-5Q,10000006,20000079,-0.307662,9
30000547,H-HHTH,10000006,20000079,-0.421542,45039
30000548,JQU-KY,10000006,20000079,-0.267341,6
30000549,UY5A-D,10000006,20000079,-0.404798,6
30000550,C-62I5,10000006,20000079,-0.117561,3798
30000551,ZH-GKG,10000006,20000079,-0.125268,45032
30000552,GPLB-C,10000006,20000080,-0.254697,45047
30000553,GGE-5Q,10000006,20000080,-0.486731,45033
30000554,5E-CMA,10000006,20000080,-0.420426,45046
30000555,U104-3,10000006,20000080,-0.266764,3801
30000556,M3-KAQ,10000006,20000080,-0.315805,45039
30000557,6-L4YC,10000006,20000080,-0.241496,45039
30000558,UM-SCG,10000006,20000081,-0.305073,45047
30000559,F-3FOY,10000006,20000081,-0.412804,45041
30000560,OAIG-0,10000006,20000081,-0.347397,3802
30000561,UZ-QXW,10000006,20000081,-0.484818,45036
30000562,5DE-QS,10000006,20000081,-0.373028,3800
30000563,R0-DMM,10000006,20000081,-0.46858,6
30000564,5Q65-4,10000006,20000081,-0.6205079999999999,3797
30000565,SR-4EK,10000006,20000082,-0.338158,45047
30000566,0RI-OV,10000006,20000082,-0.294006,45036
30000567,C-LTXS,10000006,20000082,-0.287824,45030
30000568,C0O6-K,10000006,20000082,-0.296788,7
30000569,HD-AJ7,10000006,20000082,-0.313302,45040
30000570,G9NE-B,10000006,20000082,-0.329905,45039
30000571,SJJ-4F,10000006,20000082,-0.246615,7
30000572,F-QQ5N,10000006,20000083,-0.650523,45040
30000573,1-7B6D,10000006,20000083,-0.692394,45033
30000574,H6-EYX,10000006,20000083,-0.726284,45047
30000575,U-HVIX,10000006,20000083,-0.661921,45038
30000576,4-EFLU,10000006,20000083,-0.522806,3800
30000577,EIH-IU,10000006,20000083,-0.600942,45042
30000578,F-EM4Q,10000006,20000084,-0.429629,3800
30000579,1L-OEK,10000006,20000084,-0.66466,45047
30000580,MN-Q26,10000006,20000084,-0.510912,3799
30000581,5H-SM2,10000006,20000084,-0.71086,45041
30000582,4-OS2A,10000006,20000084,-0.5951959999999999,3800
30000583,YI-GV6,10000006,20000084,-0.640814,3798
30000584,SO-X5L,10000006,20000084,-0.703325,45041
30000585,XQS-GZ,10000006,20000084,-0.551312,3797
30000586,Q-GQHN,10000006,20000084,-0.528576,7
30000587,A-4JOO,10000006,20000085,-0.196029,45041
30000588,TP7-KE,10000006,20000085,-0.326929,45047
30000589,R4N-LD,10000006,20000085,-0.261495,45041
30000590,3Q-VZA,10000006,20000085,-0.249902,3797
30000591,M-MBRT,10000006,20000085,-0.239291,45034
30000592,HPBE-D,10000006,20000085,-0.291605,45041
30000593,GRHS-B,10000006,20000086,-0.458119,3799
30000594,J-RXYN,10000006,20000086,-0.458729,3799
30000595,DUO-51,10000006,20000086,-0.473003,45032
30000596,07-SLO,10000006,20000086,-0.397503,3800
30000597,Z-A8FS,10000006,20000086,-0.5423559999999999,45039
30000598,GPD5-0,10000006,20000086,-0.305684,7
30000599,LKZ-CY,10000006,20000087,-0.449541,6
30000600,F5M-CC,10000006,20000087,-0.386747,45033
30000601,TZE-UB,10000006,20000087,-0.32393,3802
30000602,WRL4-2,10000006,20000087,-0.409574,45032
30000603,V7G-RL,10000006,20000087,-0.441294,45039
30000604,XEN7-0,10000006,20000087,-0.186493,45041
30000605,L-Z9KJ,10000006,20000088,-0.346744,6
30000606,7K-NSE,10000006,20000088,-0.28626,6
30000607,OR-7N5,10000006,20000088,-0.298069,45040
30000608,JEQG-7,10000006,20000088,-0.286209,3803
30000609,5NQI-E,10000006,20000088,-0.249721,45038
30000610,B-WQDP,10000006,20000088,-0.342153,6
30000611,2-2EWC,10000007,20000089,-0.107095,3798
30000612,E1W-TB,10000007,20000089,-0.193337,45040
30000613,D-6H64,10000007,20000089,-0.063389,3802
30000614,8-BIE3,10000007,20000089,-0.076095,6
30000615,LMM7-L,10000007,20000089,-0.193262,45035
30000616,995-3G,10000007,20000089,-0.08702,45039
30000617,W2T-TR,10000007,20000090,-0.050263,45039
30000618,Q-UEN6,10000007,20000090,-0.055487,45040
30000619,BLMX-B,10000007,20000090,-0.032301,3802
30000620,M-CNUD,10000007,20000090,-0.043403,45036
30000621,YE1-9S,10000007,20000090,-0.050546,3796
30000622,IVP-KA,10000007,20000090,-0.06308800000000001,45037
30000623,04EI-U,10000007,20000090,-0.07727299999999999,45040
30000624,B-T6BT,10000007,20000091,-0.901097,3797
30000625,VK-A5G,10000007,20000091,-0.560812,45037
30000626,I6-SYN,10000007,20000091,-0.349317,45031
30000627,O-5TN1,10000007,20000091,-0.404479,45032
30000628,8-SPNN,10000007,20000091,-0.952164,3798
30000629,U-QMOA,10000007,20000091,-0.309791,45033
30000630,4S0-NP,10000007,20000092,-0.082603,3801
30000631,K-RMI5,10000007,20000092,-0.100321,45031
30000632,C-6YHJ,10000007,20000092,-0.129395,8
30000633,M53-1V,10000007,20000092,-0.192103,45038
30000634,E5T-CS,10000007,20000092,-0.197199,45041
30000635,W4C8-Q,10000007,20000092,-0.272163,7
30000636,I-2705,10000007,20000092,-0.090673,3801
30000637,5F-MG1,10000007,20000093,-0.31499,45040
30000638,P7-45V,10000007,20000093,-0.338579,8
30000639,M-MCP8,10000007,20000093,-0.385715,3802
30000640,JZ-B5Y,10000007,20000093,-0.388956,3797
30000641,TPG-DD,10000007,20000093,-0.303575,6
30000642,NIF-JE,10000007,20000093,-0.6150640000000001,7
30000643,BTLH-I,10000007,20000094,-0.629151,3798
30000644,U93O-A,10000007,20000094,-0.842993,45033
30000645,0LY-W1,10000007,20000094,-0.5500389999999999,45039
30000646,4YO-QK,10000007,20000094,-0.90613,3802
30000647,LJ-RJK,10000007,20000094,-0.882818,45041
30000648,8-VC6H,10000007,20000094,-1,45032
30000649,LQ-01M,10000007,20000095,-0.579555,45030
30000650,NG-M8K,10000007,20000095,-0.909782,10
30000651,RV5-TT,10000007,20000095,-0.372366,45047
30000652,8OYE-Z,10000007,20000095,-0.534491,45041
30000653,K85Y-6,10000007,20000095,-1,6
30000654,PKN-NJ,10000007,20000095,-0.260633,3802
30000655,EIN-QG,10000008,20000096,-0.108887,45040
30000656,ARG-3R,10000008,20000096,-0.042807,45038
30000657,S-E6ES,10000008,20000096,-0.11165,45031
30000658,R-3FBU,10000008,20000096,-0.057463,45036
30000659,K7-LDX,10000008,20000096,-0.113026,6
30000660,U-IVGH,10000008,20000096,-0.105291,45038
30000661,P-N5N9,10000008,20000096,-0.031552,45041
30000662,JMH-PT,10000008,20000096,-0.216491,3797
30000663,DE-A7P,10000008,20000096,-0.472823,45037
30000664,X9V-15,10000008,20000096,-0.316254,7
30000665,K212-A,10000008,20000096,-0.064987,45032
30000666,F-5FDA,10000008,20000097,-0.046801,3801
30000667,S1-XTL,10000008,20000097,-0.106255,45039
30000668,9PX2-F,10000008,20000097,-0.06510100000000001,8
30000669,N3-JBX,10000008,20000097,-0.128505,45036
30000670,SG-75T,10000008,20000097,-0.29188,3800
30000671,GN-PDU,10000008,20000097,-0.090296,45041
30000672,AZ3F-N,10000008,20000098,-0.078889,3796
30000673,RNM-Y6,10000008,20000098,-0.181347,3802
30000674,V-KDY2,10000008,20000098,-0.234868,7
30000675,FYD-TO,10000008,20000098,-0.026482,10
30000676,ER2O-Y,10000008,20000098,-0.042766,45033
30000677,J2-PZ6,10000008,20000098,-0.331339,45039
30000678,XV-MWG,10000008,20000099,-0.414539,45030
30000679,OAQY-M,10000008,20000099,-0.527079,45031
30000680,1V-LI2,10000008,20000099,-0.428577,45037
30000681,M9-MLR,10000008,20000099,-0.39652,45041
30000682,Q-K2T7,10000008,20000099,-0.458182,45040
30000683,LBC-AW,10000008,20000099,-0.597489,45032
30000684,2-KPW6,10000008,20000099,-0.5633049999999999,45039
30000685,H5N-V7,10000008,20000100,-0.242428,3799
30000686,HQ-Q1Q,10000008,20000100,-0.161667,45041
30000687,WHI-61,10000008,20000100,-0.05158,3800
30000688,ZFJH-T,10000008,20000100,-0.100164,45038
30000689,I-1B7X,10000008,20000100,-0.157696,45039
30000690,G15Z-W,10000008,20000100,-0.086689,45039
30000691,AH8-Q7,10000008,20000101,-0.192431,45034
30000692,SD4A-2,10000008,20000101,-0.256633,3797
30000693,U6K-RG,10000008,20000101,-0.206648,45033
30000694,V-S9YY,10000008,20000101,-0.125636,45036
30000695,F2-NXA,10000008,20000101,-0.179863,45041
30000696,NSBE-L,10000008,20000101,-0.162235,45039
30000697,8Q-T7B,10000008,20000102,-0.06309099999999999,3796
30000698,WV0D-1,10000008,20000102,-0.08039399999999999,45035
30000699,ZNF-OK,10000008,20000102,-0.031071,3802
30000700,C8-7AS,10000008,20000102,-0.01231,3802
30000701,4E-EZS,10000008,20000102,-0.024831,3798
30000702,A-80UA,10000008,20000102,-0.006942,10
30000703,U2-28D,10000008,20000103,-0.341332,45041
30000704,LQ-OAI,10000008,20000103,-0.53954,45040
30000705,5-MQQ7,10000008,20000103,-0.374878,3803
30000706,6-EQYE,10000008,20000103,-0.404884,3798
30000707,03-OR2,10000008,20000103,-0.169684,7
30000708,JLO-Z3,10000008,20000103,-0.20247,45039
30000709,IAK-JW,10000008,20000104,-0.78307,45032
30000710,KZFV-4,10000008,20000104,-0.67458,45040
30000711,WO-GC0,10000008,20000104,-0.789404,45030
30000712,RYC-19,10000008,20000104,-0.883893,45047
30000713,X2-ZA5,10000008,20000104,-0.900585,45042
30000714,28Y9-P,10000008,20000104,-0.685219,45032
30000715,Q4C-S5,10000008,20000105,-0.679239,45032
30000716,B-1UJC,10000008,20000105,-0.530799,45039
30000717,Q-NA5H,10000008,20000105,-0.717675,45041
30000718,4-CM8I,10000008,20000105,-0.50935,3799
30000719,ZDB-HT,10000008,20000105,-0.584346,6
30000720,1QZ-Y9,10000008,20000105,-0.4384,45039
30000721,HJ-BCH,10000008,20000106,-0.028358,45047
30000722,QPTT-F,10000008,20000106,-0.016174,7
30000723,9M-M0P,10000008,20000106,-0.010997,3803
30000724,9BC-EB,10000008,20000106,-0.024963,3802
30000725,WFFE-4,10000008,20000106,-0.02249,45036
30000726,71-UTX,10000008,20000106,-0.029227,45041
30000727,PU-UMM,10000008,20000106,-0.013917,45047
30000728,6-KPAB,10000008,20000106,-0.010541,45036
30000729,Y5-E1U,10000008,20000106,-0.033538,45032
30000730,4-43BW,10000008,20000107,-0.350874,45037
30000731,8CN-CH,10000008,20000107,-0.320736,45032
30000732,V-F6DQ,10000008,20000107,-0.289961,3800
30000733,3S-6VU,10000008,20000107,-0.207432,45040
30000734,1-7HVI,10000008,20000107,-0.402714,3798
30000735,OX-S7P,10000008,20000107,-0.460704,3797
30000736,KDG-TA,10000009,20000108,-0.179147,3798
30000737,KD-KPR,10000009,20000108,-0.415718,3798
30000738,PT-21C,10000009,20000108,-0.176723,45030
30000739,Z182-R,10000009,20000108,-0.21555,3800
30000740,EKPB-3,10000009,20000108,-0.355332,3800
30000741,5M2-KP,10000009,20000108,-0.400129,3796
30000742,TK-DLH,10000009,20000108,-0.308995,45037
30000743,C8H5-X,10000009,20000109,-0.149284,3799
30000744,O-7LAI,10000009,20000109,-0.081595,45030
30000745,7L3-JS,10000009,20000109,-0.119539,45032
30000746,WF4C-8,10000009,20000109,-0.171277,45033
30000747,TZN-2V,10000009,20000109,-0.152677,6
30000748,8EF-58,10000009,20000109,-0.279753,3801
30000749,4DS-OI,10000009,20000109,-0.200635,3802
30000750,XQP-9C,10000009,20000110,-0.155019,45047
30000751,W-6GBI,10000009,20000110,-0.197772,45035
30000752,XKH-6O,10000009,20000110,-0.145224,45032
30000753,S0U-MO,10000009,20000110,-0.254662,45038
30000754,F39H-1,10000009,20000110,-0.169613,3797
30000755,V-QXXK,10000009,20000110,-0.232104,3802
30000756,2-Q4YG,10000009,20000111,-0.110381,45033
30000757,2JT-3Q,10000009,20000111,-0.102109,3800
30000758,I3CR-F,10000009,20000111,-0.159831,6
30000759,7-JT09,10000009,20000111,-0.088757,45039
30000760,AGCP-I,10000009,20000111,-0.14032,3797
30000761,M4-GJ6,10000009,20000111,-0.156921,45036
30000762,5-2PQU,10000009,20000111,-0.08096,7
30000763,SN9-3Z,10000009,20000111,-0.143522,3797
30000764,6BJH-3,10000009,20000112,-0.054622,45041
30000765,U-UTU9,10000009,20000112,-0.04209,45047
30000766,1TG7-W,10000009,20000112,-0.05902,3798
30000767,QYD-WK,10000009,20000112,-0.044587,45037
30000768,R959-U,10000009,20000112,-0.060729,3798
30000769,A-TJ0G,10000009,20000112,-0.085189,7
30000770,88A-RA,10000009,20000113,-0.28641,7
30000771,8G-2FP,10000009,20000113,-0.211361,45033
30000772,C-J6MT,10000009,20000113,-0.288745,45036
30000773,78-0R6,10000009,20000113,-0.256904,45039
30000774,MSG-BZ,10000009,20000113,-0.276212,45046
30000775,8-WYQZ,10000009,20000113,-0.230342,45032
30000776,4M-QXK,10000009,20000113,-0.148759,45040
30000777,X5-0EM,10000009,20000114,-0.250377,7
30000778,G-EURJ,10000009,20000114,-0.286317,3801
30000779,SHBF-V,10000009,20000114,-0.292415,3801
30000780,RERZ-L,10000009,20000114,-0.220318,45041
30000781,0UBC-R,10000009,20000114,-0.214357,3798
30000782,3U-48K,10000009,20000114,-0.213716,45041
30000783,EFM-C4,10000009,20000115,-0.481914,45040
30000784,YPW-M4,10000009,20000115,-0.542441,45047
30000785,Q7-FZ8,10000009,20000115,-0.5464869999999999,45042
30000786,L5-UWT,10000009,20000115,-0.651106,45039
30000787,74-VZA,10000009,20000115,-0.7233810000000001,45040
30000788,I-1QKL,10000009,20000115,-0.576692,6
30000789,GK5Z-T,10000009,20000116,-0.528431,6
30000790,RQN-OO,10000009,20000116,-0.390502,45037
30000791,67Y-NR,10000009,20000116,-0.256202,8
30000792,GDHN-K,10000009,20000116,-0.367366,3800
30000793,QTME-D,10000009,20000116,-0.452743,45041
30000794,A24L-V,10000009,20000116,-0.477822,45031
30000795,4CJ-AC,10000009,20000116,-0.204916,45033
30000796,EUU-4N,10000009,20000117,-0.680773,45047
30000797,Q-3HS5,10000009,20000117,-0.578873,3797
30000798,3AE-CP,10000009,20000117,-0.674231,3797
30000799,0-VG7A,10000009,20000117,-0.430498,45041
30000800,9OLQ-6,10000009,20000117,-0.785978,45040
30000801,MOCW-2,10000009,20000117,-0.816541,45038
30000802,ZO-4AR,10000009,20000118,-0.294007,8
30000803,MJ-LGH,10000009,20000118,-0.259185,3802
30000804,F2A-GX,10000009,20000118,-0.261043,3800
30000805,RD-FWY,10000009,20000118,-0.184985,8
30000806,VBPT-T,10000009,20000118,-0.317706,45034
30000807,KS-1TS,10000009,20000118,-0.447455,8
30000808,X0-6LH,10000009,20000119,-0.71431,45037
30000809,FN0-QS,10000009,20000119,-0.849375,45041
30000810,F3-8X2,10000009,20000119,-0.54212,45032
30000811,N7-BIY,10000009,20000119,-0.646398,45039
30000812,TTP-2B,10000009,20000119,-0.933199,45038
30000813,LVL-GZ,10000009,20000119,-0.95971,3796
30000814,EJ48-O,10000009,20000120,-0.102749,6
30000815,ROJ-B0,10000009,20000120,-0.190917,45037
30000816,DFH-V5,10000009,20000120,-0.323203,45037
30000817,B-II34,10000009,20000120,-0.086446,7
30000818,4LB-EL,10000009,20000120,-0.388096,45041
30000819,UDE-FX,10000009,20000120,-0.410514,45037
30000820,5IH-GL,10000009,20000120,-0.5092449999999999,3801
30000821,C1G-XC,10000009,20000120,-0.564037,45030
30000822,04-EHC,10000009,20000120,-0.560405,3798
30000823,3-0FYP,10000009,20000120,-0.491812,45035
30000824,N-O53U,10000009,20000121,-0.425858,45041
30000825,HZ-O18,10000009,20000121,-0.42006,3799
30000826,D-P1EH,10000009,20000121,-0.537587,3803
30000827,74L2-U,10000009,20000121,-0.529933,45039
30000828,HL-VZX,10000009,20000121,-0.49573,45041
30000829,38NZ-1,10000009,20000121,-0.535452,45042
30000830,W-MF6J,10000009,20000121,-0.51351,10
30000831,O-9G5Y,10000009,20000122,-0.520979,45047
30000832,27-HP0,10000009,20000122,-0.64074,9
30000833,X1-IZ0,10000009,20000122,-0.590191,45035
30000834,RZ-TI6,10000009,20000122,-0.76595,45040
30000835,FX4L-2,10000009,20000122,-0.755701,45042
30000836,1ZF-PJ,10000009,20000122,-0.862302,45037
30000837,HFC-AQ,10000009,20000122,-0.929293,45040
30000838,0-6VZ5,10000009,20000123,-0.499157,45038
30000839,GB-6X5,10000009,20000123,-0.524654,7
30000840,7EX-14,10000009,20000123,-0.5574440000000001,6
30000841,N7-KGJ,10000009,20000123,-0.593702,3798
30000842,VD-8QY,10000009,20000123,-0.560621,3801
30000843,J-ZYSZ,10000009,20000123,-0.512559,45031
30000844,5C-RPA,10000009,20000123,-0.497942,45037
30000845,CR2-PQ,10000009,20000123,-0.499372,8
30000846,E-OGL4,10000010,20000124,-0.28556,45036
30000847,J-GAMP,10000010,20000124,-0.242294,8
30000848,M-OEE8,10000010,20000124,-0.218329,3799
30000849,V0DF-2,10000010,20000124,-0.209449,3796
30000850,FY0W-N,10000010,20000124,-0.193451,45036
30000851,MJI3-8,10000010,20000124,-0.204502,3799
30000852,A-DDGY,10000010,20000125,-0.206354,45032
30000853,F-RT6Q,10000010,20000125,-0.249859,3797
30000854,B-S42H,10000010,20000125,-0.223198,3802
30000855,NL6V-7,10000010,20000125,-0.255748,45038
30000856,F-749O,10000010,20000125,-0.236519,3801
30000857,0-YMBJ,10000010,20000125,-0.158999,45032
30000858,UMI-KK,10000010,20000125,-0.169479,45038
30000859,GKP-YT,10000010,20000125,-0.210674,45047
30000860,AW1-2I,10000010,20000125,-0.215425,45038
30000861,15W-GC,10000010,20000126,-0.322977,45040
30000862,N-FK87,10000010,20000126,-0.264217,3800
30000863,C2X-M5,10000010,20000126,-0.373977,3800
30000864,MSHD-4,10000010,20000126,-0.44074,45039
30000865,H-W9TY,10000010,20000126,-0.460155,45031
30000866,PNDN-V,10000010,20000126,-0.310737,3801
30000867,D7-ZAC,10000010,20000127,-0.520236,45031
30000868,SH1-6P,10000010,20000127,-0.565614,3796
30000869,TRKN-L,10000010,20000127,-0.678992,3799
30000870,O-0ERG,10000010,20000127,-0.726712,3797
30000871,WH-JCA,10000010,20000127,-0.728917,8
30000872,Q-CAB2,10000010,20000127,-0.775645,45030
30000873,PBD-0G,10000010,20000128,-0.230438,3797
30000874,L-1HKR,10000010,20000128,-0.254723,45046
30000875,9GI-FB,10000010,20000128,-0.264238,45033
30000876,3G-LHB,10000010,20000128,-0.208766,45041
30000877,DBT-GB,10000010,20000128,-0.245724,45032
30000878,U-W3WS,10000010,20000128,-0.159317,3799
30000879,DL1C-E,10000010,20000129,-0.129866,45036
30000880,YLS8-J,10000010,20000129,-0.10925,45042
30000881,2ISU-Y,10000010,20000129,-0.126363,45031
30000882,X-CFN6,10000010,20000129,-0.095833,3798
30000883,9SL-K9,10000010,20000129,-0.09630900000000001,45046
30000884,Y-PZHM,10000010,20000129,-0.092418,45040
30000885,OY-UZ1,10000010,20000129,-0.130408,3797
30000886,S8-NSQ,10000010,20000130,-0.204552,45046
30000887,GIH-ZG,10000010,20000130,-0.241196,3801
30000888,V7-FB4,10000010,20000130,-0.249247,3797
30000889,XD-TOV,10000010,20000130,-0.268366,6
30000890,K-6SNI,10000010,20000130,-0.272433,45040
30000891,L-VXTK,10000010,20000130,-0.267787,45037
30000892,C8VC-S,10000010,20000130,-0.272806,3797
30000893,W-UQA5,10000010,20000130,-0.302784,45041
30000894,W6VP-Y,10000010,20000131,-0.776605,3797
30000895,IMK-K1,10000010,20000131,-0.77638,3800
30000896,NJ4X-S,10000010,20000131,-0.721263,45031
30000897,F-G7BO,10000010,20000131,-0.593187,45030
30000898,2CG-5V,10000010,20000131,-0.612726,45035
30000899,QFF-O6,10000010,20000131,-0.5384330000000001,3801
30000900,NIH-02,10000011,20000132,-0.044546,10
30000901,JPL-RA,10000011,20000132,-0.099357,45040
30000902,NK-7XO,10000011,20000132,-0.018441,45036
30000903,E02-IK,10000011,20000132,-0.060932,45047
30000904,N-DQ0D,10000011,20000132,-0.067485,45040
30000905,M-MD3B,10000011,20000132,-0.119346,3797
30000906,FVXK-D,10000011,20000133,-0.382929,45037
30000907,6EG7-R,10000011,20000133,-0.7053430000000001,45039
30000908,56D-TC,10000011,20000133,-0.698971,3798
30000909,2X7Z-L,10000011,20000133,-0.554088,45046
30000910,8DL-CP,10000011,20000133,-0.83872,3798
30000911,UMDQ-6,10000011,20000133,-0.871405,8
30000912,504Z-V,10000011,20000134,-0.090319,6
30000913,F8K-WQ,10000011,20000134,-0.022898,10
